trialTrain,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,testlen,version,trial_label,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,alienStim,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,saveACC_choice,corrAns_test,x_movePos_end,y_movePos_end,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,draw_alienStim,draw_alienID,test_x,nrepcount,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
24,4,4,8,9,4,5,26,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,137.54785460000858,137.54785460000858,137.54785460000858,137.54785460000858,137.54785460000858,0,0,return,0.3462891000090167,1,0,0,0.16,-0.08,return,0.26195049996022135,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
24,4,4,8,9,4,5,26,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.84284719999414,138.89538680005353,stimuli/alien_stimuli/26.png,26,4,24,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
25,0,4,1,8,1,4,55,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/55.png,138.89538680005353,138.89538680005353,138.89538680005353,138.89538680005353,138.89538680005353,0,0,return,0.36330500000622123,1,0,0,-0.16,-0.08,return,0.27930880000349134,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
25,0,4,1,8,1,4,55,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.21046700002626,140.27687580010388,stimuli/alien_stimuli/55.png,55,0,25,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
26,0,1,3,3,3,2,33,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/33.png,140.27687580010388,140.27687580010388,140.27687580010388,140.27687580010388,140.27687580010388,0,0,return,2.330926400027238,1,0,0,-0.16,-0.32,return,2.2331071000080556,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
26,0,1,3,3,3,2,33,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5449066000292,143.60923729999922,stimuli/alien_stimuli/33.png,33,0,26,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
27,2,4,6,8,4,4,25,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/25.png,143.60923729999922,143.60923729999922,143.60923729999922,143.60923729999922,143.60923729999922,0,0,return,0.3972772000124678,1,0,0,0,-0.08,return,0.31397400004789233,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
27,2,4,6,8,4,4,25,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.9595668000402,145.02666570001747,stimuli/alien_stimuli/25.png,25,2,27,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
28,1,2,2,4,1,2,53,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/53.png,145.02666570001747,145.02666570001747,145.02666570001747,145.02666570001747,145.02666570001747,0,0,return,0.2128044000128284,1,0,0,-0.08,-0.24,return,0.11381010001059622,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
28,1,2,2,4,1,2,53,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.17699680000078,146.22873830003664,stimuli/alien_stimuli/53.png,53,1,28,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
29,3,0,7,2,4,2,23,72,test_exp,train_2D_new,,,,,,,,,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/23.png,146.22873830003664,146.22873830003664,146.22873830003664,146.22873830003664,146.22873830003664,0,0,return,0.18032160005532205,1,0,0,0.08,-0.4,return,0.08533149992581457,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
29,3,0,7,2,4,2,23,72,test_exp,train_2D_new,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.36030140006915,147.41749690007418,stimuli/alien_stimuli/23.png,23,3,29,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
30,4,2,6,7,2,5,46,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,147.41749690007418,147.41749690007418,147.41749690007418,147.41749690007418,147.41749690007418,0,0,return,0.11291859997436404,1,0,0,0.16,-0.24,return,0.0036995999980717897,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
30,4,2,6,7,2,5,46,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.47667960007675,148.54053840006236,stimuli/alien_stimuli/46.png,46,4,30,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
31,0,3,5,6,5,3,14,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,30,30,30,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,148.54053840006236,148.54053840006236,148.54053840006236,148.54053840006236,148.54053840006236,0,0,return,0.1640925999963656,1,0,0,-0.16,-0.16,return,0.05566799989901483,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
31,0,3,5,6,5,3,14,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.64366669999436,149.70993610005826,stimuli/alien_stimuli/14.png,14,0,31,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
32,1,1,2,6,1,5,56,72,test_exp,train_2D_new,,,,,,,,,,,,,,,,,,,,,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/56.png,149.70993610005826,149.70993610005826,149.70993610005826,149.70993610005826,149.70993610005826,0,0,return,0.19684099999722093,1,0,0,-0.08,-0.32,return,0.09583800006657839,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
32,1,1,2,6,1,5,56,72,test_exp,train_2D_new,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.84329470002558,150.89259639999364,stimuli/alien_stimuli/56.png,56,1,32,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
33,2,2,4,3,2,1,42,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,32,32,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/42.png,150.89259639999364,150.89259639999364,150.89259639999364,150.89259639999364,150.89259639999364,0,0,return,0.11295260000042617,1,0,0,0,-0.24,return,0.024636900052428246,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
33,2,2,4,3,2,1,42,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.96027690009214,152.0207470000023,stimuli/alien_stimuli/42.png,42,2,33,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
34,4,4,7,9,3,5,36,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,33,33,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,152.0207470000023,152.0207470000023,152.0207470000023,152.0207470000023,152.0207470000023,0,0,return,0.21292770002037287,1,0,0,0.16,-0.08,return,0.11356299999170005,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
34,4,4,7,9,3,5,36,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1767450000625,153.25708250002936,stimuli/alien_stimuli/36.png,36,4,34,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
35,0,0,5,1,5,1,12,72,test_exp,train_2D_repeat,,,,,,,,,,,,,,,,,,,,,0,34,34,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,153.25708250002936,153.25708250002936,153.25708250002936,153.25708250002936,153.25708250002936,0,0,return,0.1478510000742972,1,0,0,-0.16,-0.4,return,0.013283299980685115,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
35,0,0,5,1,5,1,12,72,test_exp,train_2D_repeat,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.32703720009886,154.38910620007664,stimuli/alien_stimuli/12.png,12,0,35,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
36,3,1,5,1,2,0,41,72,test_exp,untrained_1D_sec_leftout,,,,,,,,,,,,,,,,,,,,,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/41.png,154.38910620007664,154.38910620007664,154.38910620007664,154.38910620007664,154.38910620007664,0,0,return,0.17895820003468543,1,0,0,0.08,-0.32,return,0.0803584000095725,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
36,3,1,5,1,2,0,41,72,test_exp,untrained_1D_sec_leftout,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.51026660006028,155.5610152001027,stimuli/alien_stimuli/41.png,41,3,36,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
37,2,1,3,5,1,4,55,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,36,36,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/55.png,155.5610152001027,155.5610152001027,155.5610152001027,155.5610152001027,155.5610152001027,0,0,return,0.34696919994894415,1,0,0,0,-0.32,return,0.253569999942556,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
37,2,1,3,5,1,4,55,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.85981080005877,156.91782940004487,stimuli/alien_stimuli/55.png,55,2,37,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
38,0,2,0,4,0,2,63,72,test_exp,untrained_1D_first_leftout,,,,,,,,,,,,,,,,,,,,,0,37,37,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/63.png,156.91782940004487,156.91782940004487,156.91782940004487,156.91782940004487,156.91782940004487,0,0,return,0.746896900003776,1,0,0,-0.16,-0.24,return,0.6491050000768155,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
38,0,2,0,4,0,2,63,72,test_exp,untrained_1D_first_leftout,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.61092550004832,158.6785719000036,stimuli/alien_stimuli/63.png,63,0,38,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
39,2,3,4,5,2,2,43,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,38,38,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/43.png,158.6785719000036,158.6785719000036,158.6785719000036,158.6785719000036,158.6785719000036,0,0,return,1.146955999894999,1,0,0,0,-0.16,return,1.0579469000222161,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
39,2,3,4,5,2,2,43,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7764121000655,160.82760800002143,stimuli/alien_stimuli/43.png,43,2,39,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
40,1,3,4,8,3,5,36,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,39,39,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,160.82760800002143,160.82760800002143,160.82760800002143,160.82760800002143,160.82760800002143,0,0,return,0.3971669999882579,1,0,0,-0.08,-0.16,return,0.3007904998958111,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
40,1,3,4,8,3,5,36,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1762498000171,162.2286807000637,stimuli/alien_stimuli/36.png,36,1,40,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
41,1,4,5,7,4,3,24,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,40,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/24.png,162.2286807000637,162.2286807000637,162.2286807000637,162.2286807000637,162.2286807000637,0,0,return,0.1800711000105366,1,0,0,-0.08,-0.08,return,0.08459380001295358,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
41,1,4,5,7,4,3,24,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.35938830010127,163.3935150000034,stimuli/alien_stimuli/24.png,24,1,41,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
42,4,3,8,4,4,1,22,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/22.png,163.3935150000034,163.3935150000034,163.3935150000034,163.3935150000034,163.3935150000034,0,0,return,0.19690650003030896,1,0,0,0.16,-0.16,return,0.13404760009143502,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
42,4,3,8,4,4,1,22,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.55968310008757,164.61528790008742,stimuli/alien_stimuli/22.png,22,4,42,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
43,4,3,9,3,5,0,11,72,test_exp,train_1D_sec_repeat,,,,,,,,,,,,,,,,,,,,,0,42,42,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,164.61528790008742,164.61528790008742,164.61528790008742,164.61528790008742,164.61528790008742,0,0,return,0.329220800078474,1,0,0,0.16,-0.16,return,0.23459099989850074,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
43,4,3,9,3,5,0,11,72,test_exp,train_1D_sec_repeat,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8933807000285,165.94966260006186,stimuli/alien_stimuli/11.png,11,4,43,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
44,4,4,4,8,0,4,65,72,test_exp,train_1D_first_repeat,,,,,,,,,,,,,,,,,,,,,0,43,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,165.94966260006186,165.94966260006186,165.94966260006186,165.94966260006186,165.94966260006186,0,0,return,0.13010949990712106,1,0,0,0.16,-0.08,return,0.03350110002793372,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
44,4,4,4,8,0,4,65,72,test_exp,train_1D_first_repeat,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.02661900001112,167.0764808000531,stimuli/alien_stimuli/65.png,65,4,44,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
45,4,0,6,3,2,3,44,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,44,44,44,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/44.png,167.0764808000531,167.0764808000531,167.0764808000531,167.0764808000531,167.0764808000531,0,0,return,0.12887429993133992,1,0,0,0.16,-0.4,return,0.046426799963228405,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
45,4,0,6,3,2,3,44,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.15964610001538,168.21157720009796,stimuli/alien_stimuli/44.png,44,4,45,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
46,2,0,6,5,4,5,26,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,45,45,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,168.21157720009796,168.21157720009796,168.21157720009796,168.21157720009796,168.21157720009796,0,0,return,0.4303081000689417,1,0,0,0,-0.4,return,0.3365641999989748,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
46,2,0,6,5,4,5,26,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.59341970004607,169.64403590001166,stimuli/alien_stimuli/26.png,26,2,46,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
47,0,0,3,2,3,2,33,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,46,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/33.png,169.64403590001166,169.64403590001166,169.64403590001166,169.64403590001166,169.64403590001166,0,0,return,0.14658409997355193,1,0,0,-0.16,-0.4,return,0.057792400009930134,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
47,0,0,3,2,3,2,33,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7435104000615,170.79434400005266,stimuli/alien_stimuli/33.png,33,0,47,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
48,3,3,7,7,4,4,25,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/25.png,170.79434400005266,170.79434400005266,170.79434400005266,170.79434400005266,170.79434400005266,0,0,return,0.22956280002836138,1,0,0,0.08,-0.16,return,0.13973590009845793,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
48,3,3,7,7,4,4,25,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.9762226000894,172.03413260006346,stimuli/alien_stimuli/25.png,25,3,48,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
49,4,1,9,3,5,2,13,72,test_exp,untrained,,,,,,,,,,,,,,,,,,,,,0,48,48,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/13.png,172.03413260006346,172.03413260006346,172.03413260006346,172.03413260006346,172.03413260006346,0,0,return,0.2131089000031352,1,0,0,0.16,-0.32,return,0.11663750000298023,,,,,,,,,,,,,,,,,,,A,train_y,x_increasing_steps,bottom_left,2024-10-23_13h38.11.441,HideSeek_v1,2022.2.5,60.12639769574179,
